Alpha 3 Code,Year,IS dC_loss (TgCO2),IS dC_loss unc (TgCO2),LNLG dC_loss (TgCO2),LNLG dC_loss unc (TgCO2),LNLGIS dC_loss (TgCO2),LNLGIS dC_loss unc (TgCO2),LNLGOGIS dC_loss (TgCO2),LNLGOGIS dC_loss unc (TgCO2),IS NBE (TgCO2),IS NBE unc (TgCO2),LNLG NBE (TgCO2),LNLG NBE unc (TgCO2),LNLGIS NBE (TgCO2),LNLGIS NBE unc (TgCO2),LNLGOGIS NBE (TgCO2),LNLGOGIS NBE unc (TgCO2),IS NCE (TgCO2),IS NCE unc (TgCO2),LNLG NCE (TgCO2),LNLG NCE unc (TgCO2),LNLGIS NCE (TgCO2),LNLGIS NCE unc (TgCO2),LNLGOGIS NCE (TgCO2),LNLGOGIS NCE unc (TgCO2),Rivers (TgCO2),River unc (TgCO2),Wood+Crop (TgCO2),Wood+Crop unc (TgCO2),FF (TgCO2),FF unc (TgCO2),Z-statistic,FUR IS,FUR LNLG,FUR LNLGIS,FUR LNLGOGIS
CRI,2020,8.17993,11.1074,13.278,16.6324,9.979389999999999,16.3412,-10.6708,19.858,1.5927799999999999,11.1074,6.69083,16.6324,3.39224,16.3412,-17.258,19.858,14.1823,11.0823,19.2803,16.6156,15.9817,16.3242,-4.66847,19.8439,-6.04129,9.536610000000001,-0.5458649999999999,-0.16376,12.5895,0.746962,0.26,0.02,0.11,0.06,0.2
CRI,mean,2.94291,13.8211,6.37404,16.9442,5.4644,17.209,-6.45717,22.356,-3.64424,10.0025,-0.21311599999999997,14.0047,-1.12275,14.324,-13.0443,20.2192,9.531260000000001,9.97158,12.9624,13.9826,12.0527,14.3024,0.131182,20.2039,-6.04129,9.536610000000001,-0.5458649999999999,-0.16376,13.1755,0.786033,0.33,0.02,0.11,0.06,0.2
CUB,2015,25.6783,33.2002,43.7231,63.2881,45.6801,74.3556,54.4357,59.9248,25.139,33.2002,43.1837,63.2881,45.1408,74.3556,53.8963,59.9248,47.6131,33.1305,65.6579,63.2515,67.6149,74.3245,76.3705,59.8862,-4.085430000000001,0.330883,3.54607,1.06382,22.4742,2.1503200000000002,0.41,0.01,-0.02,-0.11,0.03
CUB,2016,1.0765200000000001,30.7091,23.502,101.666,26.2286,67.3182,27.68,36.1536,-1.8460900000000002,30.7091,20.5794,101.666,23.306,67.3182,24.7574,36.1536,20.5426,30.6391,42.9682,101.645,45.6947,67.2863,47.1461,36.0941,-6.46868,4.4356,3.54607,1.06382,22.3887,2.0724400000000003,0.25,0.01,-0.02,-0.11,0.03
CUB,2017,13.408,30.6539,16.2,96.5794,23.1153,87.9082,37.8327,88.1963,10.5222,30.6539,13.3142,96.5794,20.2295,87.9082,34.9469,88.1963,32.9221,30.5975,35.7142,96.5615,42.6295,87.8885,57.3469,88.1768,-6.43187,4.3619900000000005,3.54607,1.06382,22.4,1.8580900000000002,0.03,0.01,-0.02,-0.11,0.03
CUB,2018,7.5006,38.9902,20.9614,112.331,17.1141,144.889,59.6122,69.7375,5.63622,38.9902,19.097,112.331,15.2497,144.889,57.7479,69.7375,28.4975,38.9459,41.9583,112.316,38.1109,144.877,80.6091,69.7127,-5.41045,2.3191599999999997,3.54607,1.06382,22.8613,1.8580900000000002,0.11,0.01,-0.02,-0.11,0.03
CUB,2019,2.5363599999999997,19.3972,36.3435,91.2102,28.0095,89.2881,27.3096,103.70700000000001,1.67495,19.3972,35.4821,91.2102,27.148,89.2881,26.4481,103.70700000000001,25.0937,19.2776,58.9008,91.1848,50.5668,89.2622,49.8669,103.685,-4.40749,0.313229,3.54607,1.06382,23.4187,2.1503200000000002,0.5,0.01,-0.02,-0.11,0.03
CUB,2020,15.7365,16.3441,29.325,76.896,34.6748,154.596,76.5967,95.6333,13.9218,16.3441,27.5103,76.896,32.86,154.596,74.782,95.6333,34.8096,16.202,48.3981,76.8659,53.7478,154.58100000000002,95.6697,95.6091,-5.36079,2.35217,3.54607,1.06382,20.8878,2.1503200000000002,0.22,0.01,-0.02,-0.11,0.03
CUB,mean,13.5084,25.5443,38.1201,79.9303,36.6289,97.1155,53.2563,83.8252,11.6937,25.4135,36.3053,79.8886,34.8142,97.0812,51.4416,83.7855,34.0988,25.3315,58.7104,79.8625,57.2193,97.0597,73.8467,83.7606,-5.36079,2.35217,3.54607,1.06382,22.4051,2.03993,0.37,0.01,-0.02,-0.11,0.03
CYP,2015,-0.9081870000000001,1.24934,-0.08011560000000001,6.08471,-0.9081870000000001,1.9998900000000002,-0.9081870000000001,1.26376,-0.297892,1.24934,0.530179,6.08471,-0.297892,1.9998900000000002,-0.297892,1.26376,10.6777,1.05665,11.5058,6.048080000000001,10.6777,1.88552,10.6777,1.07366,-0.442675,0.62992,1.0529700000000002,0.315891,10.9756,0.6666,0.21,-0.0,0.11,0.04,0.01
CYP,2016,-0.527352,1.9778099999999998,0.25411,4.57474,0.25411,3.6842900000000003,-0.655907,1.55815,0.18249100000000001,1.9778099999999998,0.963952,4.57474,0.963952,3.6842900000000003,0.053935699999999996,1.55815,11.6624,1.8495400000000002,12.4438,4.52076,12.4438,3.61705,11.5338,1.39173,-0.343127,0.430825,1.0529700000000002,0.315891,11.4799,0.700671,0.38,-0.0,0.11,0.04,0.01
CYP,2017,-0.734514,2.23525,0.124079,1.7744799999999998,-0.219282,2.339,-0.45030600000000004,1.95523,-0.018593900000000003,2.23525,0.8399989999999999,1.7744799999999998,0.496637,2.339,0.265613,1.95523,11.9198,2.11715,12.7784,1.62319,12.435,2.2264,12.204,1.8190400000000002,-0.33705,0.418671,1.0529700000000002,0.315891,11.9384,0.716965,0.55,-0.0,0.11,0.04,0.01
CYP,2018,-1.1624299999999999,1.22305,-0.386513,2.58535,-0.461714,2.64068,-0.865769,1.3789200000000001,-0.368373,1.22305,0.407547,2.58535,0.332347,2.64068,-0.0717078,1.3789200000000001,11.8521,0.99087,12.628,2.48395,12.5528,2.54148,12.1488,1.17787,-0.258909,0.262389,1.0529700000000002,0.315891,12.2205,0.716965,0.44,-0.0,0.11,0.04,0.01
CYP,2019,-0.895065,1.4800200000000001,-0.895065,1.61731,-1.12526,1.02404,-1.45509,1.4638799999999998,-0.198243,1.4800200000000001,-0.198243,1.61731,-0.428437,1.02404,-0.758263,1.4638799999999998,12.6377,1.3214,12.6377,1.47354,12.4075,0.777375,12.0777,1.3033,-0.356147,0.45686499999999997,1.0529700000000002,0.315891,12.836,0.6666,0.0,-0.0,0.11,0.04,0.01
CYP,2020,-0.964751,1.47953,0.114941,3.6768300000000003,0.0129851,2.06648,-0.19853800000000002,2.25121,-0.259363,1.47953,0.8203290000000001,3.6768300000000003,0.7183729999999999,2.06648,0.50685,2.25121,11.4345,1.32085,12.5142,3.6159,12.4123,1.9560099999999998,12.2008,2.15025,-0.347582,0.439734,1.0529700000000002,0.315891,11.6939,0.6666,0.54,-0.0,0.11,0.04,0.01
CYP,mean,-0.9583010000000001,1.89313,-0.23927800000000002,2.90843,-0.5118159999999999,1.50439,-0.837465,1.24078,-0.252913,1.8140599999999998,0.46611,2.85759,0.193572,1.4035799999999998,-0.132077,1.1164100000000001,11.6045,1.67809,12.3235,2.77327,12.0509,1.2228,11.7253,0.8783860000000001,-0.347582,0.439734,1.0529700000000002,0.315891,11.8574,0.689067,0.45,-0.0,0.11,0.04,0.01
CZE,2015,-18.8521,20.0013,-15.8731,19.2404,-13.7338,30.4661,-8.74287,24.5555,-25.0041,20.0013,-22.0251,19.2404,-19.8859,30.4661,-14.8949,24.5555,85.8324,18.6007,88.8113,17.78,90.9506,29.5655,95.9416,23.4288,-2.45341,2.17393,-3.6986,-1.10958,110.836,7.352860000000001,0.1,0.34,0.29,0.45,0.38
CZE,2016,-27.0036,21.6317,-38.3941,19.1917,-30.4933,20.1023,-26.4107,21.8277,-33.0686,21.6317,-44.4591,19.1917,-36.5583,20.1023,-32.4757,21.8277,81.4276,20.2791,70.0371,17.6532,77.9379,18.6391,82.0204,20.4881,-2.3664099999999997,1.99994,-3.6986,-1.10958,114.49600000000001,7.5289600000000005,-0.45,0.34,0.29,0.45,0.38
CZE,2017,-28.0515,22.2399,-20.9443,16.7296,-38.1591,24.4442,-47.281,23.7064,-34.0086,22.2399,-26.9014,16.7296,-44.1162,24.4442,-53.2381,23.7064,79.4719,20.9573,86.5791,14.9824,69.3643,23.2834,60.2424,22.5075,-2.25848,1.7840799999999999,-3.6986,-1.10958,113.48,7.44349,0.37,0.34,0.29,0.45,0.38
CZE,2018,-17.5172,33.3487,-29.3764,16.0788,-34.9736,38.8995,-38.7343,44.2767,-23.6106,33.3487,-35.4699,16.0788,-41.0671,38.8995,-44.8278,44.2767,89.885,32.5074,78.0258,14.2521,72.4286,38.1807,68.6679,43.6466,-2.39482,2.05677,-3.6986,-1.10958,113.49600000000001,7.44349,-0.48,0.34,0.29,0.45,0.38
CZE,2019,-16.5061,29.1703,-21.1155,37.1444,-38.2351,31.6554,-49.3301,28.2316,-22.1059,29.1703,-26.7154,37.1444,-43.8349,31.6554,-54.9299,28.2316,86.332,28.2284,81.7226,36.4094,64.603,30.7896,53.508,27.2573,-1.90126,1.06965,-3.6986,-1.10958,108.43799999999999,7.352860000000001,-0.22,0.34,0.29,0.45,0.38
CZE,2020,-14.9364,17.1841,-17.997,22.3103,-23.2324,36.1847,-47.6757,34.0225,-20.9099,17.1841,-23.9705,22.3103,-29.2059,36.1847,-53.6492,34.0225,80.7714,15.5315,77.7108,21.0638,72.4754,35.4298,48.032,33.2184,-2.27488,1.81687,-3.6986,-1.10958,101.681,7.352860000000001,-0.15,0.34,0.29,0.45,0.38
CZE,mean,-22.982,27.2276,-18.4571,20.2477,-31.3228,24.1855,-42.6003,23.3038,-28.9555,27.1442,-24.4306,20.1355,-37.2963,24.0917,-48.5738,23.2064,81.4492,26.1126,85.9741,18.7215,73.1084,22.923,61.8309,21.9907,-2.27488,1.81687,-3.6986,-1.10958,110.405,7.41242,0.21,0.34,0.29,0.45,0.38
DEU,2015,-134.505,175.56099999999998,-80.472,87.1818,-99.9131,71.8031,-150.934,156.46,-132.266,175.56099999999998,-78.2334,87.1818,-97.6744,71.8031,-148.695,156.46,628.493,174.963,682.5260000000001,85.9715,663.085,70.3286,612.064,155.789,-16.0842,16.4669,18.3229,5.49688,760.76,14.4769,0.28,0.56,0.5,0.63,0.64
DEU,2016,-149.844,194.39,-175.709,64.7546,-125.521,131.07399999999998,-195.40900000000002,140.155,-146.731,194.39,-172.595,64.7546,-122.40700000000001,131.07399999999998,-192.296,140.155,620.115,193.84900000000002,594.251,63.1131,644.439,130.27100000000002,574.55,139.404,-15.2091,14.7167,18.3229,5.49688,766.846,14.4878,-0.2,0.56,0.5,0.63,0.64
DEU,2017,-152.851,156.317,-126.03399999999999,44.8551,-152.752,121.006,-207.38400000000001,86.5521,-149.259,156.317,-122.441,44.8551,-149.16,121.006,-203.792,86.5521,607.745,155.655,634.562,42.4919,607.844,120.15,553.212,85.3514,-14.7305,13.7595,18.3229,5.49688,757.0039999999999,14.3672,0.2,0.56,0.5,0.63,0.64
DEU,2018,-94.5399,194.423,-112.041,67.7246,-105.889,141.194,-204.095,173.104,-91.6638,194.423,-109.165,67.7246,-103.01299999999999,141.194,-201.21900000000002,173.104,638.396,193.891,620.895,66.1831,627.047,140.461,528.841,172.50599999999997,-15.4469,15.1922,18.3229,5.49688,730.06,14.3672,-0.11,0.56,0.5,0.63,0.64
DEU,2019,-119.205,96.9189,-93.0665,62.607,-110.147,131.531,-236.09799999999998,111.819,-112.775,96.9189,-86.6368,62.607,-103.71700000000001,131.531,-229.668,111.819,569.21,95.8315,595.3480000000001,60.9102,578.268,130.732,452.31699999999995,110.87799999999999,-11.8933,8.08499,18.3229,5.49688,681.985,14.4769,0.16,0.56,0.5,0.63,0.64
DEU,2020,-191.34,125.822,-86.5832,42.6026,-153.876,95.6312,-270.611,117.611,-187.69,125.822,-82.9331,42.6026,-150.226,95.6312,-266.961,117.611,439.959,124.986,544.717,40.0675,477.42400000000004,94.529,360.689,116.71700000000001,-14.6728,13.6441,18.3229,5.49688,627.65,14.4769,0.87,0.56,0.5,0.63,0.64
DEU,mean,-134.203,146.082,-98.8317,48.131,-126.031,120.83,-215.952,117.415,-130.55200000000002,145.34,-95.1816,45.8282,-122.381,119.932,-212.30200000000002,116.49,590.165,144.62,625.536,43.493,598.336,119.059,508.415,115.59100000000001,-14.6728,13.6441,18.3229,5.49688,720.717,14.4421,0.25,0.56,0.5,0.63,0.64
DJI,2015,-1.7872,1.36999,-1.2634299999999998,6.47375,-1.36825,3.9226699999999997,-1.4785,3.22018,0.237646,1.36999,0.761416,6.47375,0.6565989999999999,3.9226699999999997,0.546353,3.22018,0.6521600000000001,1.36925,1.17593,6.47359,1.07111,3.9224099999999997,0.960867,3.2198599999999997,-0.501024,0.8193969999999999,2.5258700000000003,0.7577619999999999,0.41451400000000005,0.0451807,0.09,0.0,0.03,-0.01,-0.09
DJI,2016,-1.7522,0.47237700000000005,-1.3911,5.43088,-1.4372200000000002,4.52422,-1.49827,4.72206,0.25498200000000004,0.47237700000000005,0.616082,5.43088,0.5699569999999999,4.52422,0.5089060000000001,4.72206,0.676158,0.470649,1.03726,5.4307300000000005,0.991134,4.52404,0.930082,4.72189,-0.518695,0.7840560000000001,2.5258700000000003,0.7577619999999999,0.421176,0.0403663,0.08,0.0,0.03,-0.01,-0.09
DJI,2017,-1.8393700000000002,0.526544,-1.59436,4.469519999999999,-1.55487,2.26153,-1.5521399999999999,1.83187,0.119174,0.526544,0.364176,4.469519999999999,0.40366799999999997,2.26153,0.406402,1.83187,0.563942,0.525134,0.8089430000000001,4.46935,0.8484360000000001,2.2612,0.8511700000000001,1.8314599999999999,-0.567335,0.686775,2.5258700000000003,0.7577619999999999,0.44476800000000005,0.0385147,0.07,0.0,0.03,-0.01,-0.09
DJI,2018,-1.93281,0.37646599999999997,-1.58585,3.05154,-1.6348200000000002,1.4544,-1.7062,0.894905,0.06634739999999999,0.37646599999999997,0.413314,3.05154,0.364343,1.4544,0.292958,0.894905,0.515012,0.37449099999999996,0.861979,3.0512900000000003,0.8130069999999999,1.45389,0.7416229999999999,0.894075,-0.526713,0.76802,2.5258700000000003,0.7577619999999999,0.448664,0.0385147,0.13,0.0,0.03,-0.01,-0.09
DJI,2019,-1.7704099999999998,0.419254,-1.53946,4.5919300000000005,-1.7924799999999999,3.0497799999999997,-1.7644400000000002,1.9367,0.23413699999999998,0.419254,0.465087,4.5919300000000005,0.212062,3.0497799999999997,0.24010399999999998,1.9367,0.68393,0.416812,0.9148799999999999,4.5917,0.661855,3.04945,0.689898,1.9361700000000002,-0.5213300000000001,0.778787,2.5258700000000003,0.7577619999999999,0.44979399999999997,0.0451807,0.06,0.0,0.03,-0.01,-0.09
DJI,2020,-1.8238299999999998,0.43310600000000005,-1.69344,3.14853,-1.6829900000000002,3.2951099999999998,-1.67692,1.6244299999999998,0.175021,0.43310600000000005,0.305412,3.14853,0.315866,3.2951099999999998,0.32193099999999997,1.6244299999999998,0.406884,0.43074300000000004,0.537275,3.1482099999999997,0.547729,3.2948,0.553794,1.6238,-0.527019,0.767407,2.5258700000000003,0.7577619999999999,0.231863,0.0451807,0.05,0.0,0.03,-0.01,-0.09
DJI,mean,-1.7585400000000002,1.26227,-1.49384,4.71163,-1.53931,3.5066599999999997,-1.56018,2.73469,0.240313,0.65591,0.505017,4.58654,0.459545,3.3367,0.438675,2.51304,0.642109,0.654554,0.9068129999999999,4.58635,0.861342,3.3364300000000005,0.8404719999999999,2.51269,-0.527019,0.767407,2.5258700000000003,0.7577619999999999,0.40179699999999996,0.04215630000000001,0.07,0.0,0.03,-0.01,-0.09
DMA,2015,-0.124581,0.202988,-0.139434,0.160939,-0.16226500000000002,0.146955,-0.18901600000000002,0.178814,-0.105807,0.202988,-0.12065999999999999,0.160939,-0.143491,0.146955,-0.170242,0.178814,0.202626,0.202208,0.187773,0.15995399999999999,0.164942,0.145876,0.138191,0.177929,-1.93791e-06,3.87582e-06,0.018775999999999998,0.0056328,0.308433,0.017776,-0.08,0.06,-0.16,0.05,0.03
DMA,2016,-0.094529,0.120949,-0.045692,0.129099,-0.0755358,0.0980473,-0.103602,0.22359899999999996,-0.0757554,0.120949,-0.0269185,0.129099,-0.0567622,0.0980473,-0.0848285,0.22359899999999996,0.232357,0.11957999999999999,0.281194,0.12781700000000001,0.25135,0.0963534,0.223284,0.22286199999999998,-2.44421e-06,4.88842e-06,0.018775999999999998,0.0056328,0.308113,0.0181463,0.24,0.06,-0.16,0.05,0.03
DMA,2017,-0.122732,0.103243,-0.150729,0.09452360000000001,-0.146271,0.102459,-0.120425,0.158924,-0.103958,0.103243,-0.131955,0.09452360000000001,-0.127497,0.102459,-0.10165199999999999,0.158924,0.204533,0.101949,0.176536,0.0931085,0.18099400000000002,0.101155,0.206839,0.15808599999999998,-2.4674900000000002e-06,4.9349800000000005e-06,0.018775999999999998,0.0056328,0.30849099999999996,0.0162947,-0.13,0.06,-0.16,0.05,0.03
DMA,2018,-0.141011,0.162326,-0.16886600000000002,0.12493,-0.185602,0.0875777,-0.0740631,0.262386,-0.12223599999999998,0.162326,-0.150091,0.12493,-0.166827,0.0875777,-0.0552881,0.262386,0.192373,0.16150599999999998,0.164517,0.12386300000000001,0.147781,0.0860484,0.25932,0.26188,-9.19489e-07,1.83898e-06,0.018775999999999998,0.0056328,0.314608,0.0162947,-0.12,0.06,-0.16,0.05,0.03
DMA,2019,-0.100049,0.14769200000000002,-0.0837408,0.165948,-0.08358070000000001,0.11903599999999999,-0.0687086,0.191799,-0.08127480000000001,0.14769200000000002,-0.0649666,0.165948,-0.0648065,0.11903599999999999,-0.0499344,0.191799,0.24066700000000002,0.146619,0.256975,0.164994,0.257135,0.117702,0.272007,0.190974,-1.8215200000000002e-06,3.6430400000000004e-06,0.018775999999999998,0.0056328,0.321942,0.017776,0.05,0.06,-0.16,0.05,0.03
DMA,2020,-0.0945295,0.08262939999999999,-0.0213272,0.14180399999999999,-0.101297,0.103165,0.0940171,0.20664000000000002,-0.0757554,0.08262939999999999,-0.00255316,0.14180399999999999,-0.0825229,0.103165,0.112791,0.20664000000000002,0.206469,0.0806947,0.279671,0.140685,0.199701,0.101622,0.395015,0.20587399999999997,-1.91812e-06,3.83625e-06,0.018775999999999998,0.0056328,0.282224,0.017776,0.38,0.06,-0.16,0.05,0.03
DMA,mean,-0.09400410000000001,0.127364,-0.116899,0.148334,-0.137106,0.0533928,-0.0887622,0.22316399999999997,-0.07523010000000001,0.12723900000000002,-0.0981251,0.148227,-0.11833099999999999,0.05309490000000001,-0.0699882,0.22309299999999999,0.23207199999999997,0.126052,0.209177,0.14720899999999998,0.18897,0.050182199999999996,0.237314,0.22241799999999998,-1.91812e-06,3.83625e-06,0.018775999999999998,0.0056328,0.307302,0.017343900000000002,-0.08,0.06,-0.16,0.05,0.03
DNK,2015,-14.2386,18.7206,-8.19433,14.926,-12.8798,18.2887,-18.7167,21.1988,-13.1036,18.7206,-7.059310000000001,14.926,-11.7448,18.2887,-17.5817,21.1988,20.9109,18.7105,26.9552,14.9133,22.2696,18.2784,16.4328,21.1899,-2.568,3.69691,3.7030199999999995,1.11091,34.0145,0.61534,0.29,0.11,0.05,0.11,0.19
DNK,2016,-8.0239,13.4281,-21.5815,6.37287,-11.7644,10.7804,-11.3715,14.0075,-6.7161800000000005,13.4281,-20.2738,6.37287,-10.4566,10.7804,-10.0638,14.0075,28.7644,13.4129,15.2067,6.34088,25.0239,10.7616,25.4168,13.993,-2.3953,3.35152,3.7030199999999995,1.11091,35.4806,0.63778,-1.28,0.11,0.05,0.11,0.19
DNK,2017,-12.2255,7.438910000000001,-14.1152,10.9413,-16.5646,11.7709,-22.2464,14.4567,-10.8484,7.438910000000001,-12.7381,10.9413,-15.1875,11.7709,-20.8693,14.4567,24.4226,7.41173,22.5328,10.9228,20.0835,11.7537,14.4017,14.4427,-2.32594,3.2128,3.7030199999999995,1.11091,35.271,0.635433,-0.11,0.11,0.05,0.11,0.19
DNK,2018,-9.701369999999999,11.4268,-9.96625,10.5963,-6.701289999999999,16.9011,-9.36632,17.608,-8.44036,11.4268,-8.70524,10.5963,-5.4402800000000004,16.9011,-8.105310000000001,17.608,26.2889,11.4092,26.024,10.5772,29.289,16.8892,26.6239,17.5965,-2.44201,3.4449400000000003,3.7030199999999995,1.11091,34.7292,0.635433,-0.02,0.11,0.05,0.11,0.19
DNK,2019,-13.6519,6.760619999999999,-16.5721,7.00897,-17.7592,12.5366,-15.5927,9.881910000000001,-11.7284,6.760619999999999,-14.6486,7.00897,-15.8357,12.5366,-13.6692,9.881910000000001,20.9606,6.73256,18.0404,6.981910000000001,16.8533,12.5215,19.0198,9.86273,-1.77955,2.1200099999999997,3.7030199999999995,1.11091,32.689,0.61534,-0.49,0.11,0.05,0.11,0.19
DNK,2020,-13.2952,5.9871099999999995,-12.3669,5.75041,-14.6273,8.63523,-16.9212,13.8149,-11.8944,5.9871099999999995,-10.966,5.75041,-13.2264,8.63523,-15.5203,13.8149,17.3474,5.95541,18.2758,5.71739,16.0154,8.61328,13.7215,13.8012,-2.3021599999999998,3.1652299999999998,3.7030199999999995,1.11091,29.2418,0.61534,0.11,0.11,0.05,0.11,0.19
DNK,mean,-11.4917,10.5227,-13.7759,9.78127,-14.5088,12.1235,-17.1985,13.9385,-10.0908,9.9737,-12.3751,9.18806,-13.1079,11.6502,-15.7976,13.5288,23.4802,9.95405,21.196,9.16672,20.4631,11.6333,17.7734,13.5143,-2.3021599999999998,3.1652299999999998,3.7030199999999995,1.11091,33.571,0.625778,-0.41,0.11,0.05,0.11,0.19
DOM,2015,6.3811800000000005,9.93755,15.7601,14.7291,9.85218,16.9336,18.0701,31.595,6.955610000000001,9.93755,16.3345,14.7291,10.4266,16.9336,18.6446,31.595,25.4175,9.65114,34.7963,14.5374,28.8885,16.7671,37.1064,31.5061,-2.68371,2.24936,3.25813,0.97744,18.4618,2.36865,0.41,0.01,-0.05,0.12,0.12
DOM,2016,11.9159,12.0306,23.7765,14.1396,25.5638,16.8443,26.6776,27.0358,11.5425,12.0306,23.4031,14.1396,25.1904,16.8443,26.3041,27.0358,29.8962,11.7714,41.7568,13.9197,43.5442,16.6602,44.6579,26.9215,-3.63156,0.353657,3.25813,0.97744,18.3538,2.4838299999999998,0.5,0.01,-0.05,0.12,0.12
DOM,2017,3.9926800000000005,16.6486,16.5869,15.5553,19.314,19.885,21.6577,25.7661,3.6339,16.6486,16.2281,15.5553,18.9553,19.885,21.2989,25.7661,21.9465,16.4675,34.5407,15.3613,37.2679,19.7336,39.6115,25.6494,-3.61692,0.38293299999999997,3.25813,0.97744,18.3126,2.44901,0.65,0.01,-0.05,0.12,0.12
DOM,2018,1.26576,11.7917,8.810939999999999,20.2699,2.7983599999999997,19.8099,17.3106,30.162,1.31321,11.7917,8.85838,20.2699,2.8458099999999997,19.8099,17.358,30.162,20.0212,11.5346,27.5664,20.1214,21.5538,19.6579,36.066,30.0624,-3.21069,1.19539,3.25813,0.97744,18.708,2.44901,0.92,0.01,-0.05,0.12,0.12
DOM,2019,-4.25983,11.2451,7.451510000000001,34.5334,2.3338,22.1599,10.8869,26.3276,-3.81348,11.2451,7.89785,34.5334,2.7801400000000003,22.1599,11.3333,26.3276,15.3814,10.9929,27.0927,34.4521,21.975,22.0329,30.5281,26.2208,-2.8117900000000002,1.99318,3.25813,0.97744,19.1949,2.36865,0.31,0.01,-0.05,0.12,0.12
DOM,2020,0.738792,12.8217,11.4741,17.9611,13.8642,8.54035,23.8357,19.3963,0.805994,12.8217,11.5413,17.9611,13.9314,8.54035,23.9029,19.3963,18.4215,12.601,29.1568,17.8043,31.5469,8.20531,41.5183,19.2511,-3.19093,1.2349,3.25813,0.97744,17.6155,2.36865,0.28,0.01,-0.05,0.12,0.12
DOM,mean,2.44888,9.70129,12.4249,18.5704,12.1547,16.7379,22.6903,25.1295,2.51608,9.5726,12.4921,18.5035,12.2219,16.6637,22.7575,25.0801,20.9572,9.26305,30.9331,18.3453,30.663,16.4878,41.1986,24.9635,-3.19093,1.2349,3.25813,0.97744,18.4411,2.4146400000000003,0.44,0.01,-0.05,0.12,0.12
DZA,2015,-12.0027,14.0183,-43.38,50.8246,-45.229,32.0525,-46.054,30.6709,7.556089999999999,14.0183,-23.8213,50.8246,-25.6702,32.0525,-26.4952,30.6709,165.702,12.0928,134.325,50.3275,132.476,31.2583,131.651,29.84,-3.0991299999999997,2.8332599999999997,22.6579,6.79737,158.14600000000002,7.090660000000001,-0.57,0.03,0.11,0.06,0.17
DZA,2016,-11.2233,32.9485,-28.503,23.3162,-28.0674,32.4869,-37.0512,28.1132,9.00008,32.9485,-8.279689999999999,23.3162,-7.844060000000001,32.4869,-16.8278,28.1132,166.112,32.198,148.832,22.2431,149.268,31.7255,140.284,27.2298,-2.43455,4.16242,22.6579,6.79737,157.112,6.9920800000000005,-0.83,0.03,0.11,0.06,0.17
DZA,2017,-14.4268,14.2231,-38.4314,58.7132,-35.881,50.5226,-33.1701,49.5479,5.53637,14.2231,-18.4683,58.7132,-15.9178,50.5226,-13.2069,49.5479,168.31900000000002,12.2185,144.314,58.26,146.865,49.9953,149.576,49.0101,-2.6947200000000002,3.64207,22.6579,6.79737,162.782,7.28039,-0.37,0.03,0.11,0.06,0.17
DZA,2018,-18.1636,17.0213,-47.0416,26.0849,-38.7764,38.7649,-55.5966,45.4286,1.82254,17.0213,-27.0554,26.0849,-18.7903,38.7649,-35.6105,45.4286,175.83700000000002,15.3857,146.959,25.0483,155.224,38.0751,138.404,44.8414,-2.67177,3.6879699999999995,22.6579,6.79737,174.014,7.28039,-0.86,0.03,0.11,0.06,0.17
DZA,2019,-15.4702,13.7658,-39.9069,70.6355,-39.0102,57.7368,-45.1088,50.2935,4.61339,13.7658,-19.8233,70.6355,-18.9266,57.7368,-25.0252,50.2935,186.78900000000002,11.7991,162.352,70.2787,163.249,57.2998,157.15,49.7912,-2.5743,3.88291,22.6579,6.79737,182.175,7.090660000000001,-0.26,0.03,0.11,0.06,0.17
DZA,2020,-12.577,11.0835,-4.99969,43.9168,-5.38014,40.3983,-40.6339,27.2356,7.3859699999999995,11.0835,14.9633,43.9168,14.5829,40.3983,-20.6709,27.2356,175.16,8.51859,182.737,43.3406,182.357,39.7712,147.10299999999998,26.2964,-2.69489,3.64172,22.6579,6.79737,167.774,7.090660000000001,0.19,0.03,0.11,0.06,0.17
DZA,mean,-13.1028,14.5065,-37.7356,38.5542,-35.161,30.5325,-38.9839,30.84,6.86021,12.287,-17.7726,37.7751,-15.198,29.5426,-19.0209,29.8603,173.861,10.0014,149.22799999999998,37.0947,151.803,28.6675,147.98,28.9948,-2.69489,3.64172,22.6579,6.79737,167.00099999999998,7.1374699999999995,-0.5,0.03,0.11,0.06,0.17
